problem_set,question_id,time_segment,text,startTimestamp,endTimestamp,speaker,speaker_#,actual_segment,pred_segment,actual_question_id,pred_question_id
485.0,,1.0,"Alright, guys, i'm gonna go ahead and get started with the boot camp.",2023-02-11T10:01:58.290-08:00,2023-02-11T10:02:03.070-08:00,tutor,tutor,1,,,
,,,and we'll see if more people join as we get started.,2023-02-11T10:02:03.940-08:00,2023-02-11T10:02:07.880-08:00,tutor,tutor,1,,,
,,,"Okay, so welcome to the schoolhouse sat Boot camp.",2023-02-11T10:02:12.120-08:00,2023-02-11T10:02:16.010-08:00,tutor,tutor,1,,,
,,,We're gonna start off with a little orientation slide show.,2023-02-11T10:02:16.330-08:00,2023-02-11T10:02:19.710-08:00,tutor,tutor,1,,,
,,,"So we're gonna start off with a kinda icebreaker question. I'll go first, and I will ask you guys to",2023-02-11T10:02:20.610-08:00,2023-02-11T10:02:28.990-08:00,tutor,tutor,1,,,
,,,unmute and answer these questions so we can get to know each other a little bit more.,2023-02-11T10:02:29.190-08:00,2023-02-11T10:02:34.140-08:00,tutor,tutor,1,,,
,,,So. Hi! My name is a Deepi.,2023-02-11T10:02:35.620-08:00,2023-02-11T10:02:37.960-08:00,tutor,tutor,1,,,
,,,I am from North Carolina. and my hope for this sat Boot camp is to use my experience to help you guys improve your sat scores or,2023-02-11T10:02:41.120-08:00,2023-02-11T10:02:54.810-08:00,tutor,tutor,1,,,
,,,and get to a place where you want to be with your sat,2023-02-11T10:02:54.910-08:00,2023-02-11T10:02:57.859-08:00,tutor,tutor,1,,,
,,,scores.,2023-02-11T10:02:57.890-08:00,2023-02-11T10:02:58.900-08:00,tutor,tutor,1,,,
,,,"Okay, so i'm gonna unmute. You guys ask you guys to unmute just in the order that you are on my screen. And if you could unmute and then answer these questions that are on the screen.",2023-02-11T10:03:04.910-08:00,2023-02-11T10:03:15.330-08:00,tutor,tutor,1,,,
,,,That's all right. If you could just like type the answers to your questions on the chat. If that's easier for you right now.,2023-02-11T10:03:38.240-08:00,2023-02-11T10:03:44.000-08:00,tutor,tutor,1,,,
,,,All right.,2023-02-11T10:04:02.330-08:00,2023-02-11T10:04:03.130-08:00,tutor,tutor,1,,,
,,,"[STUDENT_3], Can you go next?",2023-02-11T10:04:25.610-08:00,2023-02-11T10:04:29.050-08:00,tutor,tutor,1,,,
,,,I'm not sure if this it's working.,2023-02-11T10:04:29.070-08:00,2023-02-11T10:04:31.630-08:00,tutor,tutor,1,,,
