problem_set,question_id,time_segment,text,startTimestamp,endTimestamp,speaker,speaker_#,actual_segment,pred_segment,actual_question_id,pred_question_id
491.0,,1.0,"All right. It looks like today. It's just going to be the 4 of us, 5 of us, including me today.",2023-03-04T00:06:05.830-08:00,2023-03-04T00:06:11.450-08:00,tutor,tutor,1,,,
,,,all right. In that case I would like all of you to go into the boot camp tab and go into the assessments. Tab.,2023-03-04T00:06:12.500-08:00,2023-03-04T00:06:25.660-08:00,tutor,tutor,1,,,
,,,"if you would please open up the practice. Test B 2, the calculator assessment. Oh. it appears that we, having a new student here today. So",2023-03-04T00:06:26.960-08:00,2023-03-04T00:06:42.170-08:00,tutor,tutor,1,,,
,,,if you don't,2023-03-04T00:06:42.360-08:00,2023-03-04T00:06:44.260-08:00,tutor,tutor,1,,,
,,,"know how to access the assessment, or if you're having trouble opening it. do let me know.",2023-03-04T00:06:45.620-08:00,2023-03-04T00:06:54.780-08:00,tutor,tutor,1,,,
,,,and everyone to make sure that you have,2023-03-04T00:06:55.960-08:00,2023-03-04T00:06:59.930-08:00,tutor,tutor,1,,,
,,,a calculator next to you,2023-03-04T00:07:00.480-08:00,2023-03-04T00:07:03.550-08:00,tutor,tutor,1,,,
,,,i'm going to share my screen to,2023-03-04T00:07:04.430-08:00,2023-03-04T00:07:07.160-08:00,tutor,tutor,1,,,
,,,the time. Huh?,2023-03-04T00:07:07.580-08:00,2023-03-04T00:07:10.670-08:00,tutor,tutor,1,,,
,,,All right.,2023-03-04T00:07:18.000-08:00,2023-03-04T00:07:18.960-08:00,tutor,tutor,1,,,
,,,Is everybody ready?,2023-03-04T00:07:19.090-08:00,2023-03-04T00:07:23.100-08:00,tutor,tutor,1,,,
,,,Yeah. I'm: I'm ready.,2023-03-04T00:07:27.200-08:00,2023-03-04T00:07:28.760-08:00,student,student A,1,,,
,,,All right. In that case you have 25 min to complete the assessment. Your time begins. Now,2023-03-04T00:07:37.980-08:00,2023-03-04T00:07:47.110-08:00,tutor,tutor,1,,,
,,,you have 5 min remaining.,2023-03-04T00:28:17.100-08:00,2023-03-04T00:28:18.800-08:00,tutor,tutor,1,,,
,,,"All right. Data assessment is now finished. Your time is up. If you haven't already, please submit your assessment in the",2023-03-04T00:32:49.220-08:00,2023-03-04T00:32:57.390-08:00,tutor,tutor,1,,,
,,,"schoolhouse website, and we will go through the questions shortly.",2023-03-04T00:32:57.750-08:00,2023-03-04T00:33:03.590-08:00,tutor,tutor,1,,,
,,,All right. I have all 4 of your responses. I am going to share my screen. So we go through these questions,2023-03-04T00:33:08.390-08:00,2023-03-04T00:33:16.800-08:00,tutor,tutor,1,,,
,,,all right.,2023-03-04T00:33:18.090-08:00,2023-03-04T00:33:18.940-08:00,tutor,tutor,1,,,
,6.0,1.0,You should be able to see my screen now. All right. Question 6.,2023-03-04T00:33:21.640-08:00,2023-03-04T00:33:26.970-08:00,tutor,tutor,2,,6.0,
,,,Which of the following is equivalent to 2 X multiplied by Bracket X squared minus 3 X.,2023-03-04T00:33:28.840-08:00,2023-03-04T00:33:36.540-08:00,tutor,tutor,2,,6.0,
,,,And,2023-03-04T00:33:39.390-08:00,2023-03-04T00:33:40.770-08:00,tutor,tutor,2,,6.0,
,,,this question is,2023-03-04T00:33:44.210-08:00,2023-03-04T00:33:46.280-08:00,tutor,tutor,2,,6.0,
,,,quite straightforward. The main thing that you really have to do is,2023-03-04T00:33:46.610-08:00,2023-03-04T00:33:52.770-08:00,tutor,tutor,2,,6.0,
,,,expand. Expand the bracket.,2023-03-04T00:33:52.870-08:00,2023-03-04T00:33:55.310-08:00,tutor,tutor,2,,6.0,
,,,"[STUDENT_2], do you want to explain to everyone how you",2023-03-04T00:33:57.380-08:00,2023-03-04T00:34:00.880-08:00,tutor,tutor,2,,6.0,
,,,got your own? So,2023-03-04T00:34:00.890-08:00,2023-03-04T00:34:02.170-08:00,tutor,tutor,2,,6.0,
,,,"yeah, I just basically distributed the 2 s into the that's square of minus 3 x to the C spot. So 2 s times x squared is 2 x cubed.",2023-03-04T00:34:03.060-08:00,2023-03-04T00:34:18.650-08:00,student,student A,2,,6.0,
,,,and then 2 x times negative. 3 x is negative. 6 X squared.,2023-03-04T00:34:18.700-08:00,2023-03-04T00:34:25.420-08:00,student,student A,2,,6.0,
,,,"Yeah, that's",2023-03-04T00:34:27.810-08:00,2023-03-04T00:34:29.110-08:00,tutor,tutor,2,,6.0,
,,,"basically yeah, one of the simpler questions.",2023-03-04T00:34:29.510-08:00,2023-03-04T00:34:33.739-08:00,tutor,tutor,2,,6.0,
